Machine ID,Timestamp,Temperature,Vibration,Pressure,Humidity,Voltage,Current,RPM,Operating Hours,Maintenance History,Error Code,Failure,Hour,DayOfWeek,ElapsedDays
M014,2024-02-17 00:00:00,68.34979502457588,0.2195940916517375,96.26379283936191,30.876958655423575,222.46988312087342,54.85386292306777,1241.7592418570746,1264.0909791772408,None,E00,1,0,5,47
M017,2024-02-17 01:00:00,60.612386888991026,0.3793314422700586,99.13298524836682,47.91350173314147,215.731851893085,51.620778766056524,1499.8133489257655,1196.5317363569018,Minor,E00,1,1,5,47
M011,2024-02-17 02:00:00,74.03785060028011,0.22380865149617085,95.5550283231181,45.30618879663979,215.7105982588369,55.69479075450267,1544.1805185071805,1035.7904036183443,None,E00,1,2,5,47
M017,2024-02-17 03:00:00,73.11631706191314,,102.80915181636648,58.5073323145165,219.28927810762116,45.79436403663625,,1214.4428800296096,Critical,E01,0,3,5,47
M020,2024-02-17 04:00:00,75.3454550569489,0.4647666811023196,95.45193564393354,38.00701486717332,220.41778750717813,62.11191639868842,1367.668897987892,1037.1961456089723,None,E00,0,4,5,47
M020,2024-02-17 05:00:00,63.97473784024263,0.46714037868896313,92.68408583891656,39.02717025728259,220.05900809267925,36.54538092478259,1579.2619291630883,286.8201144411698,None,E00,1,5,5,47
M016,2024-02-17 06:00:00,75.87010013589037,0.22358647015748248,104.90115068285931,30.097621552422922,,50.275221766491576,1384.6335107692637,1514.4910140950024,Minor,E01,0,6,5,47
M002,2024-02-17 07:00:00,84.32727056772467,0.3708886721141669,110.9551559750241,50.247411295204905,225.29903574329123,46.75233665126948,1569.0532462532494,1845.1478540867688,None,,0,7,5,47
M019,2024-02-17 08:00:00,72.47070078466747,0.28077200925336815,91.14265921802762,39.91420988361301,236.86252462664234,44.872866453382514,1374.4947446700032,734.3287782766322,Major,E04,1,8,5,47
M010,2024-02-17 09:00:00,71.63000808476076,0.2664804775002819,101.94972690966249,34.655112272761784,,52.44156800131966,1435.931842769722,1034.8603816108655,,E00,0,9,5,47
M019,2024-02-17 10:00:00,73.85401413651421,,84.75996273476946,35.798204799872615,226.26976514502596,40.99619515372413,1614.7380096869013,1799.9816983865771,Minor,E00,1,10,5,47
M014,2024-02-17 11:00:00,84.19402214826202,0.43598038098531877,88.20369495418272,51.4452659575549,,67.21545758813848,1558.7008937178807,891.4387589401132,Major,E00,1,11,5,47
M023,2024-02-17 12:00:00,65.85811342980065,0.3919761211954251,95.28987337618261,31.764474003323237,215.51094513660087,39.183156493431234,1503.7705392355633,1355.0868365637984,Major,E03,1,12,5,47
M009,2024-02-17 13:00:00,73.21924160036343,0.2999401350061983,,32.8300084202438,237.16434101125094,42.38985581398323,,2930.768296244052,None,E00,1,13,5,47
M024,2024-02-17 14:00:00,67.20205546621413,0.39935237981870014,93.7703517623562,55.7563371062086,213.85481384483748,41.63453089896106,1510.8663807695696,,None,E00,1,14,5,47
M022,2024-02-17 15:00:00,68.71797167493003,0.1929404167682824,93.4711962018756,43.00655309004633,202.1461279742193,51.58798493141068,1405.0149954166563,1227.5301294179824,Minor,E00,1,15,5,47
M009,2024-02-17 16:00:00,71.70245815270836,0.29729379410967316,100.2886982551556,56.46534103181168,214.33640552668118,58.11635284851862,1317.9963286686225,1552.6841759195884,Critical,E03,1,16,5,47
M013,2024-02-17 17:00:00,80.08393944968135,,100.2966688891988,40.687730216290014,203.93341070602102,54.208055243529444,1568.3007591879393,1510.6987486281957,Major,E01,1,17,5,47
M014,2024-02-17 18:00:00,82.80594360413242,0.35548244842172516,93.71894821796265,44.98648920724042,212.38940399142533,61.778754337391895,1683.6120052684062,935.0948354182676,Minor,E00,1,18,5,47
M020,2024-02-17 19:00:00,74.68885286776023,0.3358020425438,115.8897725381059,46.875591263234604,213.13067343319983,43.38185563659809,1572.507951463239,505.4227512545996,None,E01,1,19,5,47
M018,2024-02-17 20:00:00,,0.340097023446608,97.87709301507701,61.64743520576188,220.2822541188124,55.26977170021563,1530.5006898714933,1437.5653986560044,Major,E01,1,20,5,47
M022,2024-02-17 21:00:00,86.95643319983111,0.3377696328925703,100.90867985934464,60.67047391452324,203.6032269817569,47.57170691352945,1354.977110750412,1497.5429617174755,Minor,,0,21,5,47
M010,2024-02-17 22:00:00,69.43467311202288,0.3515685068692361,96.78576369831646,58.838844458308024,229.56761780864906,51.82459296805258,1605.2609125071833,1080.9961336725744,Critical,E00,1,22,5,47
M013,2024-02-17 23:00:00,68.57318451384158,0.38780916768707563,103.51977249720943,37.454173560775295,204.99384589273666,58.86944874330179,1557.7673264944065,1858.078379958385,Major,E00,1,23,5,47
M011,2024-02-18 00:00:00,61.35034173252764,0.3604531718271668,109.87966047763294,33.15804516740139,218.97799341876896,36.46183745387712,1591.2175800999391,1777.8943752424502,None,E00,0,0,6,48
M023,2024-02-18 01:00:00,80.37654941546846,0.33009537283768087,113.30930957563658,54.12949755673088,,65.92806850801864,1624.0669212781445,1509.807145630132,Minor,,1,1,6,48
M008,2024-02-18 02:00:00,77.80947355422776,0.3781223795863347,93.90187459788896,61.521116427609805,226.60280287921034,,1690.3208360452386,1088.5514218524402,Minor,E03,1,2,6,48
M015,2024-02-18 03:00:00,86.50683321669868,0.40782864805569347,108.80636141040969,58.95382478542484,222.81234619920565,37.146979942379375,1366.2333779224864,363.6295226383316,Minor,E01,1,3,6,48
M004,2024-02-18 04:00:00,63.662859886691244,0.3110781876494159,104.39744655640814,,229.4949833700861,44.457219880684505,1345.322767933332,1130.2581115157143,Minor,E00,0,4,6,48
M022,2024-02-18 05:00:00,80.74902484487465,0.34584180885291266,107.79629287568062,,217.1083736641758,50.818441856528466,1517.7784860686295,465.5234453200416,Major,E00,0,5,6,48
M010,2024-02-18 06:00:00,72.42081311019676,0.431333459413261,99.26496581845763,53.94465183702155,,44.45539162041884,1389.2978197338944,257.1631519367548,Major,E00,1,6,6,48
M009,2024-02-18 07:00:00,76.83660130080082,0.272806752591285,98.50367381374255,46.787313496552855,223.30232788042545,33.616856395939834,1368.5154983463144,,None,E01,0,7,6,48
M015,2024-02-18 08:00:00,62.11333715337317,0.47632915373791607,107.48571716571195,47.308483496844,228.23361503622243,,,1668.9229016943295,None,,0,8,6,48
M013,2024-02-18 09:00:00,80.80849093599178,0.25625915176822966,107.63754004845029,46.17834404163366,226.60055276865643,44.22600349174813,1378.9124885869105,419.761455348638,None,E01,0,9,6,48
M022,2024-02-18 10:00:00,76.71910050799099,,112.52576451089509,35.542841600653176,222.57451370774075,55.209119617481484,1498.6719440157624,1097.3817728773213,Minor,E04,1,10,6,48
M014,2024-02-18 11:00:00,71.7665397912827,0.2834867002186791,101.58838044360391,36.76737074932857,221.8613000181424,41.452901115733184,1304.2289124602446,1193.0028443867418,Minor,E00,0,11,6,48
M013,2024-02-18 12:00:00,75.87067612596672,0.5031548897808563,99.14468297892195,36.58211566188434,219.70968700959625,,1507.5646875009752,1083.0381446942054,Minor,E02,1,12,6,48
M003,2024-02-18 13:00:00,67.4070281937465,0.31476549798069936,80.32117136004636,25.809158678609954,223.2794413158555,54.10903262985867,1641.9381067515542,648.5948258638722,Minor,E02,1,13,6,48
M001,2024-02-18 14:00:00,68.5233594865098,,87.10991569603732,46.71431912818092,236.27947555583367,51.57435554742188,1645.5711918774768,1732.4147825558575,Major,E00,1,14,6,48
M010,2024-02-18 15:00:00,69.21933231824762,,96.84598715853285,44.513119525949286,218.05941294754496,54.98498733223815,1625.3990629663897,659.644092425724,None,E02,0,15,6,48
M025,2024-02-18 16:00:00,60.88363282985833,0.3566921965525765,91.19152855003028,54.14356962820443,217.08407870867663,35.42790131348916,1490.595363728211,420.32083093649726,Minor,E00,0,16,6,48
M023,2024-02-18 17:00:00,77.1705509652202,0.32700907547668423,106.51304452346596,60.12860739574935,216.4715530723746,46.02433514809039,1633.380542268928,650.2209384503728,Major,E00,1,17,6,48
M016,2024-02-18 18:00:00,79.14956168509539,0.34069792367643204,89.51983230736838,60.89153237815835,,64.26416616572466,1551.609749668157,1392.5369068491323,None,E00,1,18,6,48
M016,2024-02-18 19:00:00,67.79193510141695,,95.98956537319769,62.02158549971702,203.0260378472244,47.43893847483762,1447.326443998165,1093.118478628619,None,E00,0,19,6,48
M010,2024-02-18 20:00:00,74.08921809566891,,96.3037880548921,35.915027672531906,218.9195063749253,,1545.8041823433452,,Minor,E01,1,20,6,48
M005,2024-02-18 21:00:00,70.40675715222459,0.35124646350406513,109.63794466719557,27.816488664154036,227.04517480999982,46.26800414256916,1606.2808216626788,1411.059691775817,None,E00,0,21,6,48
M001,2024-02-18 22:00:00,73.96964377248618,0.42269981581886756,95.13409000784284,56.168922936785194,215.79015364910225,61.71606450103479,1340.6738530589523,1333.0512162109121,Minor,E00,1,22,6,48
M009,2024-02-18 23:00:00,,0.4416342663795581,103.6192969443839,61.585601258410804,221.49363703851077,48.04292560080638,1372.7499358046125,277.07137650932975,Critical,E01,1,23,6,48
M008,2024-02-19 00:00:00,66.69944906347419,0.3368604357025741,101.56564902018174,63.67190936652511,236.87468370645166,39.98531759009953,1482.7664901842652,1407.0269871655016,,E00,0,0,0,49
M005,2024-02-19 01:00:00,78.31244931614245,0.4071360357171769,,50.819954516308506,222.65279899982994,70.63052098041187,1353.3890250198867,1672.4931955181207,Critical,E00,0,1,0,49
M007,2024-02-19 02:00:00,,0.2728901853688635,106.80172041693184,21.039552628756475,,38.99981248000191,1351.6764696526163,1150.7272914295809,None,E02,0,2,0,49
M001,2024-02-19 03:00:00,84.13265370512086,0.4037139639887273,99.73247909704365,49.38731356120311,208.72092506754154,49.22095816430004,1449.529551392655,1106.034077370059,Minor,E04,1,3,0,49
M016,2024-02-19 04:00:00,72.27785978876484,0.3099266940605796,86.42964389914256,51.66529041491292,217.99197398862015,43.26564557388065,1619.0386835449608,,,E00,0,4,0,49
M024,2024-02-19 05:00:00,66.44353175789705,0.26707117723089613,98.14607290683496,60.02490025510307,213.5693927343014,44.38719135519936,1616.7781177368802,916.0724543753141,Major,E04,1,5,0,49
M018,2024-02-19 06:00:00,79.36164525861564,0.3370087925257164,99.84035484374277,62.15554432779881,220.82706564640512,41.52134042706683,1538.5296208745485,1133.7357526249489,Critical,E04,1,6,0,49
M012,2024-02-19 07:00:00,75.78480098487611,0.4480330713038445,102.28807386522223,55.915600840624016,217.64339182174587,45.68006271264741,1521.633718760355,1332.3919833361422,None,E00,0,7,0,49
M011,2024-02-19 08:00:00,76.36123718217854,0.36267038757115927,94.09955883823352,37.95265322044974,229.3285722626504,,,1219.3761292235977,Critical,E03,0,8,0,49
M008,2024-02-19 09:00:00,79.14360407320751,0.4547541703374866,109.12720894726891,32.6505922253681,211.26934842258765,34.78411022212917,1435.2778833042366,1091.086277432441,Major,E02,1,9,0,49
M004,2024-02-19 10:00:00,,0.29758871003289367,100.10895534651993,51.40753382179568,218.3400049425853,60.086460660435534,1528.9288961979717,1235.689668441446,Critical,E02,1,10,0,49
M015,2024-02-19 11:00:00,71.23648014608827,0.42334957731835926,92.636021217503,35.49101867489322,221.7380678982015,58.70718453362382,1429.32144529515,1827.5784376695608,Minor,E00,0,11,0,49
M015,2024-02-19 12:00:00,,0.3043487973934138,96.33417729006656,62.701645282108444,222.72907554801571,54.07247394406524,1345.5094396406523,1523.0630582153735,,E02,1,12,0,49
M001,2024-02-19 13:00:00,64.2555207785063,0.3657730070042442,115.42834123173463,24.54529275177694,221.17444206862405,51.00936382056225,1642.1857277752172,1170.1128780076474,Critical,E00,0,13,0,49
M011,2024-02-19 14:00:00,70.41845909905054,0.365167798006159,105.31502314357199,51.80263934873601,200.70981261313503,52.21311353458829,1463.375348066104,854.4239446211703,Major,E01,1,14,0,49
M007,2024-02-19 15:00:00,80.01827674726094,0.3963044213746921,108.38765244451523,48.83441969690987,220.6663366240645,61.38729944221445,1583.3786363663921,907.5983015404682,Major,E00,0,15,0,49
M005,2024-02-19 16:00:00,73.42402862276309,0.3675518433937929,,42.51879998962605,218.79396501699796,36.03372212416523,1470.4645212213368,1580.0868335392759,None,E02,1,16,0,49
M018,2024-02-19 17:00:00,63.92363203293007,0.2982570823524728,94.4893624625296,33.8986047083431,226.91287802330285,55.8183175186817,1649.5964597438033,562.6711055426618,None,E02,0,17,0,49
M014,2024-02-19 18:00:00,,0.41162148664647946,94.54862155295004,20.25868437068325,225.78376246855524,44.03062437379077,1380.331599837423,2161.275898929259,Minor,E00,0,18,0,49
M016,2024-02-19 19:00:00,,0.47121596160277757,101.47514990070897,38.622855767127795,221.92675608794653,56.605980177248334,1639.669525540547,,None,E00,0,19,0,49
M018,2024-02-19 20:00:00,71.45808593846922,0.3091337604420717,98.60798535131552,38.83340182519216,,45.09119723968163,1607.3046443588935,648.5807498732705,Minor,E00,1,20,0,49
M025,2024-02-19 21:00:00,68.11553876579029,0.2215337546488477,96.08404470994384,58.34083990618147,230.81906479383733,,1284.6434982174085,1272.7903567653602,Major,E00,1,21,0,49
M021,2024-02-19 22:00:00,70.35604941061798,0.3849523697847652,97.08744325997236,,229.20236885676553,37.61211731951201,1437.9770489151724,879.7176014455066,Minor,E04,1,22,0,49
M016,2024-02-19 23:00:00,63.136153474096005,0.32681737241634956,93.64771850659945,50.4332473627655,222.2026560180893,36.45941262832597,1622.4994370892691,1032.4052152917075,Critical,E01,1,23,0,49
M022,2024-02-20 00:00:00,80.53857089706972,0.3408228000831292,98.56128570478872,29.493122358698457,237.16334630100803,49.09549727677138,1696.479314942475,595.6912824838389,None,E02,1,0,1,50
M012,2024-02-20 01:00:00,69.64168237448382,0.38893244290117085,108.90572467066998,50.762978329003055,214.97442940354406,61.484240210063,1585.8595582367998,1104.558880128336,None,E02,1,1,1,50
M025,2024-02-20 02:00:00,80.20440916643054,0.31805252991220806,87.89488518760197,20.0,210.51645513525418,54.29027536936202,1452.413029432988,350.94488384872625,None,E01,1,2,1,50
M020,2024-02-20 03:00:00,,0.331180362005943,102.77183546908184,70.14355413516834,219.91329594489363,54.232915701772676,1383.7992664078595,960.0535633524368,Critical,E00,1,3,1,50
M017,2024-02-20 04:00:00,80.57719184741065,0.3429916338144389,111.04074155903699,,217.00952110299212,56.88155050807218,1567.9985375157605,869.077253478154,Minor,E00,0,4,1,50
M023,2024-02-20 05:00:00,73.54016699425851,0.45288277565895113,98.53450321147547,20.0,200.27726952425522,46.82418867514033,1448.877475027017,999.0726547252269,Critical,E00,1,5,1,50
M013,2024-02-20 06:00:00,77.11939597721445,0.3521048722879507,95.76899176683283,36.38700629328149,214.78095352006892,54.88599088508756,,894.3202662545233,None,E02,1,6,1,50
M019,2024-02-20 07:00:00,76.31455827653002,0.26350284934295276,107.39385188760471,34.49205320296961,222.7486812304382,45.36261621253666,1473.1011657018462,1213.5856535083897,None,E02,1,7,1,50
M008,2024-02-20 08:00:00,75.73974639751182,0.2662885063201219,92.12622498504925,37.13018241760439,219.5357780339572,47.487880632368665,1605.810854443606,1555.2021019956123,Major,E00,0,8,1,50
M025,2024-02-20 09:00:00,74.08760686309627,0.35974609451617207,99.81846776049015,40.62430325041389,213.7883087064462,48.48120394804961,1716.7734092509452,1344.2448534888847,,E00,0,9,1,50
M016,2024-02-20 10:00:00,70.60289570330649,0.27094003995163146,91.68124719691419,37.04859416009289,220.33860415644858,45.63577832346101,1623.2255199812178,1719.7047946967612,Minor,E01,1,10,1,50
M020,2024-02-20 11:00:00,83.49260814943716,0.24063875591530873,85.03919223980576,35.20305507518145,220.9845798339451,49.4715956394828,,1000.5884037888725,Minor,E01,1,11,1,50
M012,2024-02-20 12:00:00,66.5583780894246,0.39448751936538073,98.78412588164164,31.095804576013876,225.72059507089074,47.963535206151526,1392.0967069469023,1329.8859421730597,Minor,E01,1,12,1,50
M022,2024-02-20 13:00:00,72.02584585405896,0.3979148882008051,89.89283949386413,54.86147308719705,214.86799483577124,44.33868014793017,1580.1132736358984,,Major,E00,0,13,1,50
M002,2024-02-20 14:00:00,72.08931525124557,0.3242304426274302,99.90663589336665,59.41362738283496,226.99085432413165,,1699.8531418255236,1660.660685901415,None,E01,0,14,1,50
M003,2024-02-20 15:00:00,74.41464452006113,0.3705561503806196,108.92023699504566,41.94511412116454,211.27485620592523,51.24212870316261,1620.4245983747385,907.8219414948925,None,E02,1,15,1,50
M013,2024-02-20 16:00:00,69.42316412463299,0.36316851509368503,114.83404325343699,44.7883601996127,215.97298464640258,41.201085683653325,1524.9277263060164,1515.5329156832972,None,E00,1,16,1,50
M019,2024-02-20 17:00:00,73.88847783353752,0.39216935701783595,100.74823427154567,31.484029677689065,233.5919456128057,,1441.318369729971,857.0760005380604,Minor,E01,1,17,1,50
M021,2024-02-20 18:00:00,70.9869444887822,0.39233249327578595,,45.852248380037096,211.80897785922252,46.05055904805059,1541.4206752641542,972.0318925711031,Major,E00,1,18,1,50
M012,2024-02-20 19:00:00,62.508284895372604,0.16759479887309414,103.19170120085306,,214.72986149895357,51.5856301961932,1638.54919186892,1056.5375205062655,Minor,E02,0,19,1,50
M017,2024-02-20 20:00:00,72.05731371754108,0.3331650729062324,96.93509108899953,42.36721668343411,209.97511151524546,44.6776220799867,1527.8770686864898,1381.2693924077062,Critical,E03,0,20,1,50
M014,2024-02-20 21:00:00,65.39660800181909,0.3862532931724693,84.60178916855284,49.75289973323338,213.38186893350473,58.40396322668277,1487.5880668862164,765.196943677969,Minor,E01,1,21,1,50
M025,2024-02-20 22:00:00,61.593685425306596,0.32126803862726894,113.01193861665695,48.7045053846123,221.10690526423016,,1417.5306431957558,820.9384574244085,Minor,E00,1,22,1,50
M017,2024-02-20 23:00:00,72.82123992413631,0.3525341847481878,91.60718248575103,32.350327330913046,225.6523383427436,41.60488982172996,1810.7311927924657,941.9745845638139,Minor,E03,1,23,1,50
M011,2024-02-21 00:00:00,74.9273000521174,,111.06216729134215,59.31657016474748,219.85089493185063,54.199993359211646,1393.0882341150934,1219.3772940040712,Major,E00,1,0,2,51
